H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,split,video,is_cheating
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.44175798291988017,GREEN,75.5,0,0,0,6.416442948468033,forward,white,True,1,0-01-14.950000,1,1,Train,Video1,1
True,118.69709347747316,1,['cell phone'],False,,1,['headphone'],1,center,0.4655337497617296,GREEN,37.0,0,0,0,9.722469979169206,down,white,True,1,0-01-21.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,right,0.41546426603027387,GREEN,60.0,0,0,0,12.062923151384153,left,yellow,True,1,0-01-37.050000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.44172610429938614,GREEN,24.0,0,0,0,5.341890058360554,forward,white,True,1,0-00-40.100000,1,1,Train,Video1,1
True,245.70307283385773,1,['closedbook'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-49.200000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.49553467561138137,GREEN,74.5,0,0,0,4.883507187421988,forward,white,True,1,0-00-41.050000,1,1,Train,Video1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-02.250000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-41.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4703604341917987,GREEN,42.5,0,0,0,3.205900577579775,forward,white,True,1,0-00-58.450000,1,1,Train,Video1,1
True,77.07788269017254,1,['cell phone'],False,,0,[],1,center,0.4834071928524969,GREEN,20.0,0,0,0,3.079893427525476,forward,white,True,1,0-00-36.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.48141946977906175,ORANGE,531.0,0,0,0,8.448133880568845,down,white,True,1,0-01-47.550000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5117475707302064,GREEN,11.5,0,0,0,15.724441493625267,down,red,True,1,0-00-09.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-14.050000,1,1,Train,Video1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-02.150000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4801298181631174,YELLOW,367.5,0,0,0,3.3666576409266242,forward,white,True,1,0-02-00.200000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,0.6295565609336735,GREEN,50.5,0,0,0,4.829094144885165,forward,white,True,1,0-00-33.750000,1,1,Train,Video1,1
True,226.50386310171402,1,['watch'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-26.200000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4630073305535021,GREEN,16.0,0,0,0,7.224897773775529,forward,white,True,1,0-00-20.550000,1,1,Train,Video1,1
True,256.95524902208166,1,['closedbook'],False,,0,[],1,left,0.5985581551705567,YELLOW,437.5,0,0,0,23.485697991290785,left,red,True,1,0-01-49.400000,1,1,Train,Video1,1
True,326.8103425535979,2,"['cell phone', 'cell phone']",False,,0,[],1,center,0.4524751129185459,GREEN,48.0,0,0,0,4.872670867350776,forward,white,True,1,0-00-34.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4366997590725877,GREEN,13.5,0,0,0,10.326341397894328,down,yellow,True,1,0-00-13.050000,1,1,Train,Video1,1
True,251.09759058979438,1,['closedbook'],False,,0,[],1,center,0.5166601101078868,ORANGE,767.0,0,0,0,5.422319716986074,forward,white,True,1,0-01-49.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5166601101078868,YELLOW,238.0,0,0,0,18.45132411829539,left,red,False,1,0-02-27.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4956457806583176,YELLOW,309.5,0,0,0,5.387782742485992,forward,white,True,1,0-01-33.850000,1,1,Train,Video1,1
False,,0,[],False,,1,['headphone'],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-16.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.47695144300424724,GREEN,120.5,0,0,0,3.1624015083705537,forward,white,True,1,0-01-34.550000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.46164353574848277,GREEN,92.0,0,0,0,3.9875619446934025,forward,white,True,1,0-01-13.500000,1,1,Train,Video1,1
True,97.8008179924892,1,['cell phone'],False,,1,['headphone'],1,center,0.4971545769599045,GREEN,72.0,0,0,0,9.89528453168606,down,white,True,1,0-01-24.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.44172610429938614,YELLOW,379.5,0,0,0,4.139931227499501,forward,white,True,1,0-01-59.100000,1,1,Train,Video1,1
True,113.22985472038724,1,['cell phone'],False,,1,['headphone'],1,center,0.42896404544467825,GREEN,99.5,0,0,0,4.957593452591183,forward,white,True,1,0-01-18.100000,1,1,Train,Video1,1
True,119.77478866606278,1,['cell phone'],False,,0,[],1,center,0.4834071928524969,GREEN,95.0,0,0,0,3.359696960400721,forward,white,True,1,0-00-36.950000,1,1,Train,Video1,1
True,217.70622407271685,1,['watch'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-26.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-55.850000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.4609772228646444,GREEN,33.5,0,0,0,3.5633837154818013,forward,white,True,1,0-01-16.250000,1,1,Train,Video1,1
False,,1,['cell phone'],True,149.96666296213968,1,['headphone'],1,center,0.4674494597593476,GREEN,70.5,0,0,0,2.5816215052412703,forward,white,True,1,0-01-11.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.426132494537061,ORANGE,895.0,0,0,0,3.7631564280652703,forward,white,True,1,0-01-50.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-45.250000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-42.300000,1,1,Train,Video1,1
True,117.13667231059623,1,['closedbook'],False,,1,['headphone'],1,center,0.4776901919268254,ORANGE,720.0,0,0,0,2.542833409426289,forward,white,True,1,0-01-50.650000,1,1,Train,Video1,1
True,101.25709851659784,1,['cell phone'],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-01-25.650000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.4797798237163408,YELLOW,299.0,0,0,0,9.949773358139105,down,white,False,1,0-02-12.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5390716933750933,GREEN,118.0,0,0,0,19.58610290775647,right,red,True,1,0-02-10.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-41.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-41.850000,1,1,Train,Video1,1
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-04.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4584964319405221,GREEN,7.0,0,0,0,8.80201397098825,forward,white,True,1,0-00-18.900000,1,1,Train,Video1,1
True,96.17692030835673,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-00-54.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-54.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-10.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5,GREEN,160.0,0,0,0,22.398012878302843,left,red,False,1,0-02-26.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-20.850000,1,1,Train,Video1,1
False,,1,['cell phone'],True,148.22280526288793,1,['headphone'],1,right,0.4036351673412597,YELLOW,164.5,0,0,0,3.3244191162554935,forward,white,True,1,0-01-11.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-53.350000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4657971306985123,GREEN,56.0,0,0,0,3.767098509096143,forward,white,True,1,0-00-03.100000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.429782940327066,GREEN,127.0,0,0,0,3.7576428463540226,forward,white,True,1,0-01-18.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.48284784073528375,GREEN,127.0,0,0,0,4.002219955983391,forward,white,True,1,0-00-05.200000,1,1,Train,Video1,1
True,101.25709851659784,1,['cell phone'],False,,1,['headphone'],1,center,0.44476644391371384,GREEN,144.5,0,0,0,5.892938562177582,forward,white,True,1,0-01-18.350000,1,1,Train,Video1,1
True,106.21205204683694,1,['cell phone'],False,,0,[],1,center,0.4871403283263102,GREEN,108.5,0,0,0,5.684987917189286,forward,white,True,1,0-00-58.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5116294615074009,ORANGE,566.0,0,0,0,2.762349063007946,forward,white,True,1,0-01-57.550000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.48284168696846813,GREEN,28.0,0,0,0,6.805220795347076,forward,white,True,1,0-01-16.100000,1,1,Train,Video1,1
True,101.21264743103995,1,['cell phone'],False,,0,[],1,center,0.4576043153224294,GREEN,42.0,0,0,0,9.780624738647928,forward,white,True,1,0-00-56.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.46257302031856284,GREEN,23.5,0,0,0,7.028299720796245,forward,white,True,1,0-00-14.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.45041373360313114,YELLOW,218.5,0,0,0,4.930514235436551,forward,white,True,1,0-00-04.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5127618040098182,YELLOW,371.0,0,0,0,2.358326237375892,forward,white,True,1,0-01-57.850000,1,1,Train,Video1,1
True,89.10667763978185,1,['cell phone'],False,,0,[],1,left,0.6864064729836441,GREEN,141.0,0,0,0,32.11130952146169,left,red,True,1,0-00-51.750000,1,1,Train,Video1,1
True,90.60905032059435,1,['cell phone'],False,,0,[],1,left,0.6743883356148892,YELLOW,199.5,0,0,0,30.78243181655522,left,red,True,1,0-00-51.500000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,right,0.3693584275765589,GREEN,34.5,0,0,0,8.799265271606803,forward,white,True,1,0-00-28.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5128841521544782,GREEN,39.0,0,0,0,1.8864387059374497,forward,white,True,1,0-01-07.250000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.44331906332517945,YELLOW,379.5,0,0,0,6.052344604416109,forward,white,True,1,0-02-18.650000,1,1,Train,Video1,1
True,132.3782459469833,1,['cell phone'],True,144.25324953012324,1,['headphone'],1,center,0.47847133369733996,GREEN,140.5,0,0,0,7.098590157813516,forward,white,True,1,0-01-12.650000,1,1,Train,Video1,1
True,366.0191251833707,1,['cell phone'],False,,1,['headphone'],1,center,0.4826900565804619,GREEN,43.5,0,0,0,11.201449750356806,down,yellow,True,1,0-00-13.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-39.950000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.45046395181333776,YELLOW,274.0,0,0,0,6.201033227554024,forward,white,True,1,0-02-01.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4501135750932996,YELLOW,266.0,0,0,0,9.908801903119041,forward,white,True,1,0-01-59.350000,1,1,Train,Video1,1
True,88.52683209061533,1,['cell phone'],False,,0,[],1,center,0.4525483399593904,GREEN,91.5,0,0,0,3.4766536700810526,forward,white,True,1,0-00-41.700000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.451816258045771,GREEN,73.0,0,0,0,6.028318692521701,forward,white,True,1,0-02-17.950000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.42454431735879683,GREEN,9.0,0,0,0,7.871765748085191,forward,white,True,1,0-00-27.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4415968753422203,YELLOW,499.5,0,0,0,4.5691423263910345,forward,white,True,1,0-02-00.850000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.426132494537061,GREEN,102.0,0,0,0,5.908989152424922,forward,white,True,1,0-01-18.750000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5178212058827155,YELLOW,349.0,0,0,0,3.6477841821050254,forward,white,True,1,0-01-59.800000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.432113401436758,YELLOW,195.5,0,0,0,2.2247659914524758,forward,white,True,1,0-00-07.800000,1,1,Train,Video1,1
True,92.44457799135652,1,['cell phone'],False,,0,[],1,center,0.43745085607619416,GREEN,46.0,0,0,0,5.9639494656260315,forward,white,True,1,0-00-39.750000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.429373438277041,GREEN,52.5,0,0,0,5.407585812910624,forward,white,True,1,0-00-40.450000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.42953209029580836,GREEN,1.0,0,0,0,10.18195344645654,down,yellow,True,1,0-00-13.200000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4661627315730981,GREEN,11.0,0,0,0,6.884836518481186,forward,white,True,1,0-00-06.850000,1,1,Train,Video1,1
True,101.83319694480774,1,['cell phone'],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-01-25.600000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-05.750000,1,1,Train,Video1,1
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-14.650000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-00-53.700000,1,1,Train,Video1,1
True,95.58765610684259,1,['cell phone'],False,,0,[],1,left,0.6377629442306191,YELLOW,195.0,0,0,0,38.33758039536243,left,red,True,1,0-00-50.250000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.5205822866365732,GREEN,103.5,0,0,0,4.77395905679158,forward,white,True,1,0-00-34.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5166601101078868,GREEN,60.5,0,0,0,7.696849032744335,forward,white,True,1,0-01-33.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.49029033784546006,GREEN,138.5,0,0,0,0.922008224047411,forward,white,True,1,0-01-04.250000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.43365089339828733,ORANGE,829.0,0,0,0,4.625975177669124,forward,white,True,1,0-01-50.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.447213595499958,GREEN,24.5,0,0,0,4.588454823796512,forward,white,True,1,0-00-05.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-43.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-42.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-05.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5177269909067925,GREEN,109.0,0,0,0,1.2673683689524453,forward,white,True,1,0-01-03.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5082769207398157,ORANGE,516.0,0,0,0,0.5712920059037627,forward,white,True,1,0-02-14.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.43245658957886984,GREEN,72.0,0,0,0,0.753272948581913,forward,white,True,1,0-00-25.100000,1,1,Train,Video1,1
True,96.54014708917737,1,['cell phone'],False,,0,[],1,left,0.6334063552195364,GREEN,133.5,0,0,0,33.4081251031026,left,red,True,1,0-00-49.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-42.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-07.150000,1,1,Train,Video1,1
True,250.04999500099976,1,['closedbook'],False,,0,[],1,center,0.4411698907260348,ORANGE,535.0,0,0,0,4.19871969719341,forward,white,True,1,0-01-51.550000,1,1,Train,Video1,1
True,91.92388155425118,1,['cell phone'],False,,0,[],1,left,0.6641868068634315,GREEN,67.5,0,0,0,30.883459910266453,left,red,True,1,0-00-53.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-15.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.47083374382811854,GREEN,38.5,0,0,0,4.961367808005173,forward,white,True,1,0-00-07.400000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4779586221049313,GREEN,89.0,0,0,0,2.9143311652315553,forward,white,True,1,0-00-01.250000,1,1,Train,Video1,1
True,118.6001686339442,1,['cell phone'],False,,0,[],1,center,0.5156378117837912,GREEN,93.5,0,0,0,4.150764971332321,forward,white,True,1,0-01-09.450000,1,1,Train,Video1,1
False,,1,['closedbook'],False,,0,[],1,center,0.4856429311786321,YELLOW,330.5,0,0,0,4.4452206293077925,forward,white,True,1,0-02-18.750000,1,1,Train,Video1,1
True,90.80198235721508,1,['cell phone'],False,,0,[],1,center,0.45547275384765756,GREEN,24.0,0,0,0,5.98984526239042,forward,white,True,1,0-00-43.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-11.550000,1,1,Train,Video1,1
True,91.0494371207203,1,['cell phone'],False,,0,[],1,center,0.42760956133872596,GREEN,40.0,0,0,0,5.001049321675376,forward,white,True,1,0-01-02.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-04.500000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.48494504446364217,GREEN,21.0,0,0,0,10.829840937370655,down,yellow,True,1,0-00-28.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5095438042387856,GREEN,97.5,0,0,0,2.422915890360099,forward,white,True,1,0-01-03.750000,1,1,Train,Video1,1
True,91.92388155425118,1,['cell phone'],False,,0,[],1,center,0.4825730124331106,GREEN,27.5,0,0,0,5.7085111345927695,forward,white,True,1,0-00-43.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-05.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,0.6627135046075259,GREEN,11.5,0,0,0,28.995133566505647,left,red,True,1,0-01-35.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5355390092764978,YELLOW,410.0,0,0,0,0.5896072055547001,forward,white,True,1,0-01-58.150000,1,1,Train,Video1,1
True,110.42191811411355,1,['cell phone'],False,,1,['headphone'],1,center,0.445896321370523,GREEN,33.0,0,0,0,8.857951036213805,down,white,True,1,0-01-23.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,0.5979429350492884,ORANGE,521.5,0,0,0,8.60054867273252,down,white,True,1,0-01-47.750000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4688756316728922,GREEN,14.5,0,0,0,4.493493960392466,forward,white,True,1,0-00-07.450000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.47343207647399926,RED,1151.5,0,0,0,10.991431573268825,down,yellow,True,1,0-02-23.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-09.300000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.49080769483429065,GREEN,31.5,0,0,0,5.291810473505635,forward,white,True,1,0-00-03.200000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4756143904066975,GREEN,8.0,0,0,0,7.9392226802221915,forward,white,True,1,0-00-14.850000,1,1,Train,Video1,1
False,,1,['cell phone'],True,,0,[],1,center,0.49743368707551633,GREEN,57.5,0,0,0,4.674355993683278,forward,white,True,1,0-00-42.550000,1,1,Train,Video1,1
False,,1,['cell phone'],True,149.09057649630307,1,['headphone'],1,center,0.45175395145262565,GREEN,152.5,0,0,0,4.00140499662156,forward,white,True,1,0-01-11.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4809577616328935,YELLOW,440.0,0,0,0,7.109524730850527,forward,white,True,1,0-01-51.650000,1,1,Train,Video1,1
True,96.87620966986684,1,['cell phone'],False,,0,[],1,center,0.5447630160436379,GREEN,52.0,0,0,0,11.932744542116042,left,yellow,True,1,0-00-46.650000,1,1,Train,Video1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-39.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5022019609518255,GREEN,94.5,0,0,0,1.5978131242520965,forward,white,True,1,0-01-29.350000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.42896404544467825,GREEN,47.5,0,0,0,7.857869386533667,forward,white,True,1,0-01-21.200000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.49496993197139505,YELLOW,183.5,0,0,0,2.4116529387124794,forward,white,True,1,0-00-01.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.48166378315169184,ORANGE,560.5,0,0,0,2.5474004638703556,forward,white,True,1,0-01-44.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4511423409132708,GREEN,16.0,0,0,0,8.581498918792752,forward,white,True,1,0-00-13.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-55.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.45896719662080915,GREEN,97.0,0,0,0,4.36157505108421,forward,white,True,1,0-00-32.900000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.4630073305535021,GREEN,20.5,0,0,0,7.679459997329963,forward,white,True,1,0-01-22.850000,1,1,Train,Video1,1
False,,1,['cell phone'],True,137.48090776540573,1,['headphone'],1,center,0.4417261042993862,YELLOW,170.5,0,0,0,5.173255646638479,forward,white,True,1,0-01-12.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-42.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.472746409417222,GREEN,40.5,0,0,0,2.1663660625528687,forward,white,True,1,0-00-46.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-09.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-10.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.47130265055304243,RED,1110.5,0,0,0,12.59939637258613,down,yellow,True,1,0-02-23.200000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.4346134936801766,GREEN,33.5,0,0,0,8.746586858714982,forward,white,True,1,0-00-28.300000,1,1,Train,Video1,1
True,102.6498904042279,1,['cell phone'],False,,1,['headphone'],1,right,0.41815725669833803,GREEN,41.5,0,0,0,9.37273323971969,down,white,True,1,0-01-25.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,right,0.39062145332563925,ORANGE,842.0,0,0,0,4.491371260501018,forward,white,True,1,0-01-50.100000,1,1,Train,Video1,1
True,97.41663102366043,1,['cell phone'],False,,1,['headphone'],1,center,0.4643506887646616,GREEN,0.0,0,0,0,11.817471301397301,down,yellow,True,1,0-01-26.900000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4986229662643395,GREEN,32.5,0,0,0,6.828826641313283,forward,white,True,1,0-00-16.450000,1,1,Train,Video1,1
True,85.70297544426332,1,['cell phone'],False,,0,[],1,center,0.4687669882472381,GREEN,65.5,0,0,0,4.954565384989582,forward,white,True,1,0-00-42.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-01-56.400000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.44407154069535076,GREEN,110.0,0,0,0,7.596498282370553,forward,white,True,1,0-00-07.050000,1,1,Train,Video1,1
True,85.14693182963201,1,['cell phone'],False,,1,['headphone'],1,center,0.4550725827824858,GREEN,46.5,0,0,0,6.148245915157443,forward,white,True,1,0-00-44.300000,1,1,Train,Video1,1
True,93.33809511662427,1,['cell phone'],False,,0,[],1,center,0.4295679293929345,GREEN,114.0,0,0,0,2.5774228872962213,forward,white,True,1,0-00-35.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.47915112315069036,GREEN,87.5,0,0,0,3.0398267523902454,forward,white,True,1,0-00-58.200000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.42760956133872596,YELLOW,308.5,0,0,0,6.836464016642264,forward,white,True,1,0-02-18.500000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5014998962340339,ORANGE,994.5,0,0,0,8.449191996773411,forward,white,True,1,0-02-23.800000,1,1,Train,Video1,1
True,83.24061508662703,1,['cell phone'],False,,0,[],1,center,0.42052373944862653,GREEN,73.0,0,0,0,5.091639881563424,forward,white,True,1,0-00-38.400000,1,1,Train,Video1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-02.200000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.46759592485993284,ORANGE,641.5,0,0,0,5.9048794628595855,forward,white,True,1,0-02-20.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.46375155221670805,GREEN,27.5,0,0,0,1.7472134140967759,forward,white,True,1,0-01-07.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4924297377617688,GREEN,88.5,0,0,0,0.9892487837975509,forward,white,True,1,0-01-03.200000,1,1,Train,Video1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-39.250000,1,1,Train,Video1,1
False,,0,[],True,172.88724649319857,1,['headphone'],1,center,0.4576043153224294,GREEN,22.5,0,0,0,8.9233884407659,down,white,True,1,0-00-24.450000,1,1,Train,Video1,1
True,251.0298786997277,1,['closedbook'],False,,1,['headphone'],1,center,0.45705566005750947,ORANGE,644.0,0,0,0,0.6414884370195671,forward,white,True,1,0-01-50.600000,1,1,Train,Video1,1
