H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,split,video,is_cheating
True,,0,[],False,,0,[],1,center,0.4762820424784469,RED,1153.5,0,0,0,5.685032547435327,forward,white,True,1,0-02-25.200000,1,1,Train,Video1,1
True,89.80534505250787,1,['cell phone'],False,,0,[],1,left,0.7136090493321141,GREEN,73.0,0,0,0,36.4949320856487,left,red,True,1,0-00-52.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-08.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,right,0.41815725669833803,GREEN,123.5,0,0,0,5.83928062255768,forward,white,True,1,0-01-37.850000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-36.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-09.200000,1,1,Train,Video1,1
True,104.1393297462587,1,['cell phone'],False,,0,[],1,center,0.5215088651567245,GREEN,74.0,0,0,0,4.570221748398633,forward,white,True,1,0-00-59.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.480312585233006,GREEN,31.0,0,0,0,2.967184910754435,forward,white,True,1,0-00-01.200000,1,1,Train,Video1,1
True,90.60905032059435,1,['cell phone'],False,,0,[],1,left,0.7148875982891058,YELLOW,182.0,0,0,0,36.04524646901534,left,red,True,1,0-00-51.550000,1,1,Train,Video1,1
False,,0,[],True,149.56269588369955,1,['headphone'],1,center,0.4609772228646444,YELLOW,223.5,0,0,0,3.5260106321642795,forward,white,True,1,0-01-32.100000,1,1,Train,Video1,1
True,89.40357934669059,1,['cell phone'],False,,0,[],1,center,0.4525483399593904,GREEN,61.5,0,0,0,5.061055377670227,forward,white,True,1,0-00-38.700000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-40.900000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.4502662834672359,ORANGE,529.5,0,0,0,8.854816419972732,down,white,True,1,0-01-47.300000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-13.550000,1,1,Train,Video1,1
True,95.67131231461184,1,['cell phone'],False,,0,[],1,center,0.45067594598575533,GREEN,59.0,0,0,0,6.21765268452503,forward,white,True,1,0-00-55.650000,1,1,Train,Video1,1
True,108.00462953040486,1,['cell phone'],False,,1,['headphone'],1,center,0.4596194077712559,GREEN,23.0,0,0,0,7.825264283952737,forward,white,True,1,0-01-23.500000,1,1,Train,Video1,1
True,66.70832032063167,1,['cell phone'],False,,1,['headphone'],1,right,0.3905124837953327,GREEN,31.5,0,0,0,6.5220244245751875,forward,white,True,1,0-01-20.200000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.45041373360313114,GREEN,149.5,0,0,0,4.090202047896976,forward,white,True,1,0-00-41.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.49902628924144427,GREEN,116.0,0,0,0,4.97772440635383,forward,white,True,1,0-01-04.700000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-42.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4748306971768278,YELLOW,497.5,0,0,0,3.1135967431931495,forward,white,True,1,0-02-00.750000,1,1,Train,Video1,1
False,,0,[],True,156.66843970627906,1,['headphone'],1,center,0.433378886060741,GREEN,8.0,0,0,0,4.347534084447428,forward,white,True,1,0-01-31.450000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.4653606231237664,YELLOW,285.0,0,0,0,8.177406177214923,forward,white,True,1,0-02-01.050000,1,1,Train,Video1,1
True,109.20164833920778,1,['cell phone'],False,,1,['headphone'],1,center,0.47695144300424724,GREEN,15.0,0,0,0,9.536531008201637,down,white,True,1,0-01-23.700000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.563370420805447,GREEN,41.5,0,0,0,19.57740344536899,left,red,True,1,0-02-11.350000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4630073305535021,GREEN,28.0,0,0,0,7.0610649137048815,forward,white,True,1,0-00-20.700000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-07.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-39.600000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.44934392070251217,GREEN,13.0,0,0,0,7.173859281697577,forward,white,True,1,0-00-21.650000,1,1,Train,Video1,1
True,92.63368717696602,1,['cell phone'],False,,0,[],1,left,0.7284173085024668,GREEN,142.5,0,0,0,35.97992554380828,left,red,True,1,0-00-51.650000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4655807695834604,GREEN,107.0,0,0,0,8.335803872867826,down,white,True,1,0-00-08.200000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.42896404544467825,GREEN,137.0,0,0,0,4.998725015388493,forward,white,True,1,0-01-18.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-06.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4781643772640285,GREEN,68.0,0,0,0,2.5390624997277134,forward,white,True,1,0-00-30.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,0.5981162907319074,YELLOW,491.5,0,0,0,19.44926321025672,left,red,True,1,0-02-21.200000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4825730124331106,GREEN,50.0,0,0,0,18.32353904375579,left,red,True,1,0-01-05.700000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4711428474315455,GREEN,114.0,0,0,0,3.418221977108732,forward,white,True,1,0-00-31.600000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.43307258885770755,GREEN,28.0,0,0,0,5.673719755904259,forward,white,True,1,0-00-05.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4477406594371429,YELLOW,249.0,0,0,0,2.5946669901726622,forward,white,True,1,0-02-19.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,right,0.40665667313527204,GREEN,11.0,0,0,0,9.41815108341682,down,white,True,1,0-00-29.150000,1,1,Train,Video1,1
True,108.2266141020775,1,['cell phone'],False,,0,[],1,center,0.5033076435648445,GREEN,126.5,0,0,0,4.7971564974169825,forward,white,True,1,0-00-58.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4942917400931603,GREEN,67.0,0,0,0,0.525091862331827,forward,white,True,1,0-01-04.450000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.43701422443753785,ORANGE,645.0,0,0,0,2.4157504135845596,forward,white,True,1,0-01-51.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5239968030175848,GREEN,124.0,0,0,0,1.166678137276135,forward,white,True,1,0-01-04.300000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.44781916598115157,GREEN,26.5,0,0,0,7.333227425837718,forward,white,True,1,0-00-20.950000,1,1,Train,Video1,1
True,,0,[],True,148.22280526288793,1,['headphone'],1,center,0.4220215513229412,GREEN,28.5,0,0,0,5.980312844013254,forward,white,True,1,0-01-12.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4703604341917986,GREEN,46.0,0,0,0,18.39496946084428,right,red,False,1,0-01-45.700000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.47083374382811854,GREEN,65.5,0,0,0,5.7716119525478975,forward,white,True,1,0-00-07.300000,1,1,Train,Video1,1
True,91.96738552334735,1,['cell phone'],False,,0,[],1,left,0.8913003105883126,GREEN,108.5,0,0,0,42.86923965058012,left,red,True,1,0-00-53.450000,1,1,Train,Video1,1
True,98.812954616285,1,['cell phone'],False,,0,[],1,center,0.49743368707551633,GREEN,55.0,0,0,0,1.760755679740627,forward,white,True,1,0-00-35.050000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.4417261042993862,GREEN,98.5,0,0,0,5.839745030469963,forward,white,True,1,0-01-18.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4490821841210201,RED,1352.0,0,0,0,6.0559829712483095,forward,white,True,1,0-02-24.750000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.439645983268387,GREEN,71.0,0,0,0,6.18975553965399,forward,white,True,1,0-01-15.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.45349793534093474,YELLOW,338.5,0,0,0,7.564105131918576,forward,white,True,1,0-01-59.300000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.47944931460396556,GREEN,14.5,0,0,0,6.743865421578287,forward,white,True,1,0-00-22.300000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.47847133369733996,GREEN,4.0,0,0,0,8.927336381022712,forward,white,True,1,0-00-19.050000,1,1,Train,Video1,1
True,269.785099662676,2,"['cell phone', 'cell phone']",False,,0,[],1,left,0.6592221397463928,GREEN,86.5,0,0,0,35.88387347954223,left,red,True,1,0-00-48.250000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,0.6078638537434348,YELLOW,280.5,0,0,0,32.084440541084376,left,red,True,1,0-02-25.600000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4664892207294094,GREEN,30.0,0,0,0,4.9043356953042565,forward,white,True,1,0-00-02.150000,1,1,Train,Video1,1
True,239.0815760362977,1,['watch'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-26.300000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-09.200000,1,1,Train,Video1,1
True,254.57808232446092,1,['closedbook'],False,,0,[],1,center,0.5106685295190251,ORANGE,907.5,0,0,0,7.552235266490917,forward,white,True,1,0-01-49.600000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.568176659382748,YELLOW,207.0,0,0,0,31.526316363900204,left,red,True,1,0-01-52.150000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4984212148776383,ORANGE,852.0,0,0,0,1.9678573989260773,forward,white,True,1,0-01-50.400000,1,1,Train,Video1,1
True,102.17631819555841,1,['cell phone'],False,,0,[],1,center,0.5426273532033236,GREEN,69.5,0,0,0,4.643811810426425,forward,white,True,1,0-00-59.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-08.200000,1,1,Train,Video1,1
False,,0,[],False,,1,['headphone'],1,center,0.4411698907260348,GREEN,7.5,0,0,0,9.015756578607045,down,white,True,1,0-00-22.900000,1,1,Train,Video1,1
True,135.6244815658294,1,['watch'],False,,0,[],1,center,0.4655337497617296,GREEN,113.0,0,0,0,1.314927134981871,forward,white,True,1,0-01-34.750000,1,1,Train,Video1,1
False,,0,[],True,187.3606148580859,1,['headphone'],1,center,0.43701422443753785,YELLOW,198.0,0,0,0,4.040141794893791,forward,white,True,1,0-01-32.750000,1,1,Train,Video1,1
True,95.524865872714,1,['cell phone'],False,,0,[],1,left,0.6350707969408386,GREEN,143.0,0,0,0,37.15957113046696,left,red,True,1,0-00-50.500000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4411698907260348,GREEN,17.5,0,0,0,8.23722320506459,forward,white,True,1,0-00-14.700000,1,1,Train,Video1,1
True,144.77914214416384,1,['cell phone'],False,,1,['headphone'],1,center,0.4865042554105199,GREEN,114.5,0,0,0,1.9257883828192675,forward,white,True,1,0-01-29.900000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5153882032022076,YELLOW,238.0,0,0,0,4.198265114382321,forward,white,True,1,0-00-30.100000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4776901919268254,GREEN,33.0,0,0,0,7.118483104852843,forward,white,True,1,0-00-20.600000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.46482081941387254,GREEN,12.0,0,0,0,7.464972148391593,forward,white,True,1,0-00-20.150000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4482654517444206,GREEN,97.5,0,0,0,5.8921030454511385,forward,white,True,1,0-00-04.150000,1,1,Train,Video1,1
True,101.51354589413178,1,['cell phone'],False,,0,[],1,center,0.4631382530304729,GREEN,47.5,0,0,0,4.937732941767447,forward,white,True,1,0-01-00.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-45.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4664892207294094,ORANGE,901.0,0,0,0,10.312388881831968,down,yellow,True,1,0-02-21.850000,1,1,Train,Video1,1
True,78.40918313565064,1,['cell phone'],False,,0,[],1,center,0.4878792112998644,GREEN,53.0,0,0,0,6.408281336834127,forward,white,True,1,0-00-44.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4496001658760448,GREEN,84.5,0,0,0,7.967896740926539,forward,white,False,1,0-00-29.600000,1,1,Train,Video1,1
True,107.05606008068857,1,['cell phone'],False,,0,[],1,center,0.4967140936491477,GREEN,97.0,0,0,0,4.83421352941814,forward,white,True,1,0-00-56.850000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4596194077712559,GREEN,26.5,0,0,0,9.046189044965598,down,white,True,1,0-00-13.350000,1,1,Train,Video1,1
True,251.0298786997277,1,['closedbook'],False,,1,['headphone'],1,center,0.4776901919268254,ORANGE,582.5,0,0,0,2.7743998060869384,forward,white,True,1,0-01-51.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-10.150000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-08.850000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.439645983268387,GREEN,77.5,0,0,0,6.477792516978249,forward,white,True,1,0-01-15.450000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.42573465914816,ORANGE,641.5,0,0,0,2.8282984391766597,forward,white,True,1,0-01-51.150000,1,1,Train,Video1,1
True,95.69221493935649,1,['cell phone'],False,,1,['headphone'],1,center,0.4596194077712559,GREEN,109.5,0,0,0,9.798833761188556,down,white,True,1,0-01-24.850000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.46008567910421677,GREEN,94.5,0,0,0,3.270738080144429,forward,white,True,1,0-01-13.200000,1,1,Train,Video1,1
True,118.40608092492548,1,['cell phone'],False,,1,['headphone'],1,center,0.42573465914816,GREEN,78.5,0,0,0,7.669741116103345,forward,white,True,1,0-01-20.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-06.850000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.46164353574848277,GREEN,31.0,0,0,0,9.30209775825792,down,white,True,1,0-01-22.100000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4942917400931603,GREEN,73.0,0,0,0,5.79375867552862,forward,white,True,1,0-00-14.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.45407660918649984,GREEN,47.0,0,0,0,5.941400846756129,forward,white,True,1,0-00-17.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5196606294605363,ORANGE,666.5,0,0,0,15.384564867364546,left,red,True,1,0-02-21.400000,1,1,Train,Video1,1
True,83.81527307120105,1,['cell phone'],False,,0,[],1,center,0.4643318068425182,GREEN,69.5,0,0,0,5.506354236016328,forward,white,True,1,0-00-38.800000,1,1,Train,Video1,1
False,,1,['cell phone'],True,132.23085872821065,1,['headphone'],1,center,0.472746409417222,GREEN,97.0,0,0,0,3.1217499500907064,forward,white,True,1,0-01-11.500000,1,1,Train,Video1,1
True,82.76472678623425,1,['cell phone'],False,,0,[],1,center,0.4673649902695888,GREEN,109.5,0,0,0,5.250659465770915,forward,white,True,1,0-00-42.750000,1,1,Train,Video1,1
True,154.1460346554526,1,['closedbook'],False,,1,['headphone'],1,center,0.4991371865874979,GREEN,33.0,0,0,0,12.405619676671376,down,yellow,True,1,0-00-12.700000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-41.400000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.5414911538365682,GREEN,81.0,0,0,0,5.172839804125131,forward,white,True,1,0-00-34.850000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4630073305535021,ORANGE,707.5,0,0,0,1.2640719617294536,forward,white,True,1,0-01-50.450000,1,1,Train,Video1,1
True,232.35533133543547,1,['closedbook'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-48.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-56.200000,1,1,Train,Video1,1
True,113.4063490286148,1,['cell phone'],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-01-21.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-14.100000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-01-46.050000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5,ORANGE,705.0,0,0,0,17.075016926126178,down,red,True,1,0-02-28.200000,1,1,Train,Video1,1
True,102.82509421342633,1,['cell phone'],False,,0,[],1,center,0.43458558284986937,GREEN,34.0,0,0,0,8.038326164316908,forward,white,True,1,0-00-56.400000,1,1,Train,Video1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-39.350000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.4364819714844941,GREEN,76.0,0,0,0,3.1757189451185313,forward,white,True,1,0-00-42.050000,1,1,Train,Video1,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-39.750000,1,1,Train,Video1,1
True,279.6587205863604,1,['cell phone'],False,,0,[],1,center,0.5019215003556352,GREEN,104.5,0,0,0,5.087113026964258,forward,white,True,1,0-00-55.250000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.45480475031927875,GREEN,14.5,0,0,0,9.09146719316958,down,white,True,1,0-00-18.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4967140936491477,GREEN,97.0,0,0,0,0.597151318429593,forward,white,True,1,0-01-04.500000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4971545769599045,GREEN,95.5,0,0,0,1.66304161893823,forward,white,True,1,0-00-33.350000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4808326112068523,RED,1056.5,0,0,0,7.888302628506966,forward,white,True,1,0-02-23.950000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-08.250000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-25.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4274822999274579,GREEN,15.5,0,0,0,7.025709515142116,forward,white,True,1,0-00-32.550000,1,1,Train,Video1,1
True,76.21679604916491,1,['cell phone'],False,,1,['headphone'],1,center,0.4975185951049946,GREEN,26.5,0,0,0,9.760251610104222,down,white,True,1,0-01-24.250000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.4550725827824858,GREEN,125.0,0,0,0,4.549149577460983,forward,white,True,1,0-00-37.100000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-00-09.250000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.46382489277449307,GREEN,68.0,0,0,0,2.9779863053621605,forward,white,True,1,0-02-17.700000,1,1,Train,Video1,1
True,115.88356225108029,1,['cell phone'],False,,1,['headphone'],1,center,0.4274822999274579,YELLOW,173.0,0,0,0,9.685584409729344,down,white,True,1,0-01-21.300000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5123902392638663,GREEN,53.0,0,0,0,7.559283063107504,forward,white,True,1,0-01-33.500000,1,1,Train,Video1,1
False,,0,[],False,,1,['headphone'],1,center,0.4609772228646444,GREEN,30.0,0,0,0,9.262595321861635,down,white,True,1,0-00-23.800000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.4511423409132708,GREEN,6.0,0,0,0,4.076124762498683,forward,white,True,1,0-01-31.200000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4670748230102302,GREEN,5.5,0,0,0,7.729126359370441,forward,white,True,1,0-00-22.850000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,0,[],1,center,0.4690650298201946,GREEN,73.0,0,0,0,1.9410927018748991,forward,white,True,1,0-01-07.800000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.49710701525464784,ORANGE,840.0,0,0,0,11.891820427982688,left,yellow,True,1,0-02-21.750000,1,1,Train,Video1,1
False,,0,[],False,,1,['headphone'],1,center,0.4492960914916112,GREEN,74.5,0,0,0,3.277665965393647,forward,white,True,1,0-01-31.050000,1,1,Train,Video1,1
True,120.43255373859678,1,['cell phone'],False,,1,['headphone'],1,center,0.42896404544467825,GREEN,63.0,0,0,0,7.029017737251982,forward,white,True,1,0-01-19.300000,1,1,Train,Video1,1
True,121.16517651536682,1,['cell phone'],False,,1,['headphone'],1,center,0.4799503135982258,GREEN,58.0,0,0,0,1.9671589775535196,forward,white,True,1,0-01-17.200000,1,1,Train,Video1,1
True,93.50935782048768,1,['cell phone'],False,,0,[],1,center,0.4675591100791649,GREEN,23.0,0,0,0,5.760498958974772,forward,white,True,1,0-01-01.300000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-55.050000,1,1,Train,Video1,1
True,91.93475947648963,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,1,0-00-53.650000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,right,0.39232156618424696,GREEN,106.5,0,0,0,6.256605029284765,forward,white,True,1,0-00-25.400000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5047544651250688,GREEN,116.0,0,0,0,4.198917398404475,forward,white,True,1,0-01-06.200000,1,1,Train,Video1,1
True,108.60018416190647,1,['cell phone'],False,,1,['headphone'],1,center,0.481614641307647,GREEN,160.0,0,0,0,9.513474781596926,down,white,True,1,0-01-23.450000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,right,0.41972110157675935,GREEN,61.0,0,0,0,6.297493266992518,forward,white,True,1,0-00-17.350000,1,1,Train,Video1,1
True,180.76780686836912,1,['closedbook'],False,,1,['headphone'],1,center,0.46031716445500037,YELLOW,472.5,0,0,0,10.047474118082796,down,yellow,True,1,0-02-19.850000,1,1,Train,Video1,1
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-04.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,left,0.6078511133825067,GREEN,24.0,0,0,0,21.63269870357053,left,red,True,1,0-01-05.300000,1,1,Train,Video1,1
False,,1,['cell phone'],True,,0,[],1,center,0.4525483399593904,YELLOW,167.0,0,0,0,3.0741495554214935,forward,white,True,1,0-00-41.500000,1,1,Train,Video1,1
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.45705566005750947,GREEN,43.5,0,0,0,7.1203002807899916,forward,white,True,1,0-01-14.750000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-56.050000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-16.700000,1,1,Train,Video1,1
False,,0,[],False,,0,[],1,center,0.4956457806583176,ORANGE,506.5,0,0,0,7.874439209524367,forward,white,True,1,0-01-46.950000,1,1,Train,Video1,1
True,307.5093494513622,1,['cell phone'],False,,0,[],1,center,0.5011066040832375,GREEN,47.0,0,0,0,3.607753748208726,forward,white,True,1,0-01-10.150000,1,1,Train,Video1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,1,0-01-38.950000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.5,GREEN,59.0,0,0,0,16.946082612875635,down,red,False,1,0-00-12.100000,1,1,Train,Video1,1
True,65.7419196555744,1,['cell phone'],False,,1,['headphone'],1,center,0.44323011309187066,GREEN,65.0,0,0,0,6.8477158257742845,forward,white,True,1,0-01-19.400000,1,1,Train,Video1,1
True,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,1,0-02-07.500000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,right,0.392232270276368,GREEN,85.5,0,0,0,23.201686912627043,right,red,False,1,0-01-45.550000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.5286548803640718,GREEN,100.0,0,0,0,2.8948066925693556,forward,white,True,1,0-01-04.600000,1,1,Train,Video1,1
True,86.97700845625813,1,['cell phone'],False,,0,[],1,left,0.6186521276742254,GREEN,81.5,0,0,0,33.42464283201699,left,red,True,1,0-00-52.700000,1,1,Train,Video1,1
False,,0,[],True,143.17821063276352,1,['headphone'],1,center,0.4242640687119285,GREEN,102.5,0,0,0,3.8233776463827294,forward,white,True,1,0-01-31.650000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4634275570907938,GREEN,122.5,0,0,0,3.380786899014422,forward,white,True,1,0-00-01.450000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.48370109142240975,ORANGE,562.5,0,0,0,1.7105890778986395,forward,white,True,1,0-01-44.900000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.4865264009487069,GREEN,24.5,0,0,0,16.141359682395354,down,red,True,1,0-00-08.650000,1,1,Train,Video1,1
True,,0,[],False,,1,['headphone'],1,center,0.49623583103198016,GREEN,158.5,0,0,0,5.9630789908032495,forward,white,True,1,0-00-13.800000,1,1,Train,Video1,1
True,132.07573584879245,1,['watch'],False,,0,[],1,center,0.46375155221670805,GREEN,67.5,0,0,0,3.2308391957736013,forward,white,True,1,0-01-34.600000,1,1,Train,Video1,1
True,,0,[],False,,0,[],1,center,0.4934535013154308,GREEN,60.0,0,0,0,3.682046317352076,forward,white,True,1,0-00-58.500000,1,1,Train,Video1,1
True,104.29285689825551,1,['cell phone'],False,,0,[],1,center,0.4859011416119772,GREEN,117.0,0,0,0,2.752590272779021,forward,white,True,1,0-00-35.750000,1,1,Train,Video1,1
