H-Hand Detected,H-Distance,H-Illegal Objects,H-Prohibited Item,F-Hand Detected,F-Distance,F-Illegal Objects,F-Prohibited Item,num_faces,iris_pos,iris_ratio,mouth_zone,mouth_area,x_rotation,y_rotation,z_rotation,radial_distance,gaze_direction,gaze_zone,verification_result,Cheat Score,timestamp,face_is_cheating,hand_is_cheating,is_cheating
True,,0,[],False,,0,[],1,center,0.5064292529419031,YELLOW,344.5,0,0,0,6462.319384547245,right,red,False,50,0-06-18-766381,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-03-36-566504,0,0,0
False,,1,['closedbook'],False,,0,[],1,center,0.447213595499958,GREEN,15.0,0,0,0,64808.06246996721,left,red,True,50,0-00-51-233295,0,0,0
True,,0,[],False,,0,[],1,right,0.3985741344838153,GREEN,19.0,0,0,0,5522.037879284167,right,red,True,50,0-00-46-066632,0,0,0
True,,0,[],False,,0,[],1,center,0.45311117235538817,GREEN,7.5,0,0,0,64735.29694334597,left,red,False,50,0-03-55-966489,0,0,0
False,,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-41-799697,1,0,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-55-166444,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-04-06-599814,0,0,0
True,,0,[],False,,0,[],1,center,0.4723101979387308,YELLOW,218.5,0,0,0,64831.73032407537,left,red,True,50,0-02-40-299879,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-04-25-466467,0,0,0
False,,0,[],False,,0,[],1,center,0.4258689853451042,GREEN,72.0,0,0,0,4712.712447978926,right,red,True,50,0-03-34-433172,0,0,0
True,,0,[],False,,0,[],1,center,0.4724930367201291,GREEN,154.5,0,0,0,64814.443072055234,left,red,False,50,0-03-36-033171,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.49613893835683387,GREEN,41.5,0,0,0,3463.6577720770647,right,red,True,50,0-05-19-399759,0,0,0
False,,0,[],True,,0,[],1,center,0.5271972711905063,YELLOW,395.5,0,0,0,64725.289568291686,left,red,True,50,0-07-06-533012,1,1,1
True,,0,[],False,,0,[],1,center,0.4969343671765655,GREEN,1.0,0,0,0,64627.78980250208,left,red,False,50,0-06-30-199706,1,0,1
True,,0,[],False,,0,[],1,right,0.40501586992313016,YELLOW,338.5,0,0,0,64922.3687047205,left,red,True,50,0-01-04-899951,1,0,1
False,,0,[],False,,0,[],1,center,0.4472135954999579,YELLOW,284.0,0,0,0,64804.03974756161,left,red,True,50,0-03-27-599844,1,0,1
True,,0,[],False,,0,[],1,center,0.43607789949300285,GREEN,13.5,0,0,0,5481.2547131493575,right,red,False,50,0-03-52-999824,0,0,0
True,,0,[],False,,0,[],1,center,0.518343944838785,GREEN,2.5,0,0,0,64760.75827465418,left,red,False,50,0-03-53-066491,0,0,0
True,,0,[],False,,0,[],1,center,0.4911868881273396,YELLOW,329.0,0,0,0,64765.97481616017,right,red,True,50,0-05-08-733101,0,0,0
False,,0,[],True,242.099153240981,1,['headphone'],1,center,0.4969343671765655,GREEN,19.0,0,0,0,3862.2224677155027,right,red,True,50,0-07-18-666336,0,1,1
True,,0,[],False,,1,['headphone'],1,center,0.45209721508973255,YELLOW,187.5,0,0,0,2144.640322798438,right,red,True,50,0-05-08-899767,0,0,0
True,,0,[],False,,0,[],1,center,0.48216602579725687,GREEN,125.5,0,0,0,64691.04508764391,left,red,True,50,0-06-03-299726,1,0,1
True,,0,[],False,,0,[],1,center,0.52299424081913,GREEN,23.5,0,0,0,6130.6212890726565,right,red,False,50,0-06-17-133049,1,0,1
True,,0,[],False,,0,[],1,center,0.47704414468028195,YELLOW,295.0,0,0,0,6339.370493061401,right,red,False,50,0-06-17-399716,1,0,1
True,,0,[],False,,0,[],1,center,0.48236888224893976,GREEN,72.5,0,0,0,5071.902861628888,right,red,True,50,0-03-32-766506,1,0,1
True,,0,[],False,,0,[],1,center,0.47424367491514957,GREEN,128.5,0,0,0,3469.965305494938,right,red,True,50,0-00-23-366649,0,1,1
True,,0,[],False,,0,[],1,center,0.4312088161017818,GREEN,0.5,0,0,0,64726.58510484387,left,red,False,50,0-05-46-599739,1,0,1
True,,0,[],False,,0,[],1,center,0.52843664049616,GREEN,143.5,0,0,0,64767.54665153887,left,red,True,50,0-04-38-733123,0,0,0
True,,0,[],False,,0,[],1,center,0.43922699596256704,YELLOW,233.0,0,0,0,64994.60103131757,left,red,True,50,0-01-07-599949,0,0,0
True,,0,[],False,,0,[],1,center,0.44181444068749043,YELLOW,487.5,0,0,0,1582.515355568622,right,red,True,50,0-05-03-433105,0,0,0
True,,0,[],True,,0,[],1,center,0.47217668268576246,GREEN,87.5,0,0,0,64988.82162457585,left,red,True,50,0-01-49-933251,0,0,0
True,,0,[],False,,0,[],1,center,0.45982439568819894,GREEN,44.0,0,0,0,64799.77012571887,left,red,True,50,0-04-33-199794,0,0,0
True,,0,[],True,,0,[],1,center,0.46275845006236865,GREEN,142.5,0,0,0,5512.2912503197995,right,red,False,50,0-02-43-599877,0,0,0
False,,0,[],False,,0,[],1,center,0.4308131845707603,GREEN,143.5,0,0,0,64821.460817855455,left,red,True,50,0-04-02-866484,0,0,0
True,,0,[],False,,0,[],1,center,0.4626688880830437,GREEN,36.5,0,0,0,64808.852718159425,left,red,True,50,0-03-45-866497,0,0,0
True,,0,[],False,,0,[],1,center,0.4477599776163701,GREEN,3.0,0,0,0,6628.619187420727,right,red,False,50,0-06-29-866373,1,0,1
True,,0,[],True,,0,[],1,right,0.38786915045683407,GREEN,44.0,0,0,0,64822.404319465735,left,red,True,50,0-02-48-266540,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-05-22-433090,0,0,0
False,,0,[],False,,0,[],1,center,0.4242640687119285,YELLOW,201.0,0,0,0,64888.35859288882,left,red,True,50,0-03-10-533190,0,0,0
True,,0,[],False,,0,[],1,right,0.419633822501412,GREEN,103.5,0,0,0,4487.767042824849,right,red,True,50,0-03-09-166524,0,0,0
True,82.86132994346639,1,['watch'],False,,0,[],1,center,0.48393980096313616,RED,1056.5,0,0,0,4280.213664918644,right,red,True,50,0-06-54-933021,0,0,0
True,,0,[],True,,0,[],1,right,0.3895775374336281,GREEN,131.0,0,0,0,5209.73335187613,right,red,False,50,0-03-06-799859,0,0,0
True,,0,[],False,,0,[],1,center,0.43165354895423524,YELLOW,241.5,0,0,0,5379.058268686134,right,red,True,50,0-01-06-899950,0,0,0
False,,1,['cell phone'],False,,1,['headphone'],1,center,0.47424367491514957,YELLOW,175.0,0,0,0,2747.1670195447227,right,red,True,50,0-00-17-399987,0,1,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-05-00-799773,1,0,1
True,,0,[],False,,0,[],1,center,0.4396686822891455,GREEN,11.0,0,0,0,4704.878190714396,right,red,True,50,0-01-28-933266,0,0,0
False,,0,[],False,,0,[],1,center,0.5,GREEN,102.0,0,0,0,6915.161021859273,right,red,False,50,0-05-39-599744,1,0,1
False,,0,[],False,,0,[],1,center,0.46040207950547696,GREEN,2.0,0,0,0,4979.026658759446,right,red,False,50,0-05-47-066405,1,0,1
True,,0,[],False,,0,[],1,center,0.46017899330842227,YELLOW,179.0,0,0,0,64964.924856586214,left,red,True,50,0-01-54-966580,0,0,0
True,,0,[],True,,0,[],1,right,0.3527938765246709,YELLOW,249.5,0,0,0,64826.11912721993,left,red,True,50,0-02-38-033214,0,0,0
True,,0,[],False,,0,[],1,right,0.4144450577366714,GREEN,93.5,0,0,0,4760.051507849089,right,red,True,50,0-01-53-333248,0,0,0
True,,0,[],False,,0,[],1,center,0.5,YELLOW,410.5,0,0,0,64620.6559190628,left,red,False,50,0-06-14-999718,1,0,1
True,,0,[],False,,0,[],1,left,0.6233732144199279,ORANGE,564.0,0,0,0,64780.887851488835,right,red,True,50,0-05-07-333102,0,0,0
True,,0,[],False,,0,[],1,center,0.4394690514817857,GREEN,31.0,0,0,0,5236.288536278489,right,red,True,50,0-02-53-799869,0,0,0
True,,0,[],False,,0,[],1,center,0.49242042616670023,GREEN,1.5,0,0,0,5324.889105522099,right,red,False,50,0-03-53-533157,0,0,0
True,,0,[],False,,0,[],1,center,0.4748306971768278,GREEN,1.5,0,0,0,7022.37512493081,right,red,False,50,0-05-56-566398,1,0,1
False,,0,[],False,,0,[],1,center,0.5047544651250688,ORANGE,560.0,0,0,0,64762.93479214003,left,red,True,50,0-07-13-966340,0,0,0
True,,0,[],False,,0,[],1,center,0.4332762038346324,ORANGE,654.0,0,0,0,4671.366088081907,right,red,True,50,0-00-32-999975,0,0,0
True,,0,[],False,,0,[],1,center,0.44776673559449515,GREEN,140.5,0,0,0,64828.39135973657,left,red,True,50,0-04-52-199780,1,0,1
True,,0,[],False,,0,[],1,center,0.4290939543056062,GREEN,155.5,0,0,0,64940.10948147849,left,red,True,50,0-01-17-766608,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.476199327232311,GREEN,154.5,0,0,0,4146.371608127235,right,red,True,50,0-00-56-133291,0,0,0
True,,0,[],False,,0,[],1,right,0.39999999999999997,GREEN,27.5,0,0,0,64892.00789833987,left,red,True,50,0-02-26-066557,0,0,0
True,,0,[],False,,0,[],1,center,0.45863365291505476,YELLOW,229.5,0,0,0,2467.74752250822,right,red,True,50,0-05-07-166435,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-04-27-566465,0,0,0
True,,0,[],False,,0,[],1,center,0.4396686822891455,GREEN,151.0,0,0,0,5124.144391289916,right,red,True,50,0-01-15-166610,0,0,0
False,,0,[],True,,0,[],1,right,0.40071478266084126,GREEN,37.5,0,0,0,64795.889002979515,left,red,True,50,0-04-49-733115,1,1,1
False,,0,[],False,,0,[],1,center,0.45202535667473687,GREEN,35.5,0,0,0,4569.796961143169,right,red,True,50,0-01-47-199919,0,0,0
True,,0,[],False,,1,['headphone'],1,right,0.4139424049390707,YELLOW,489.5,0,0,0,64799.558586264684,left,red,True,50,0-05-01-899773,1,0,1
True,,0,[],False,,0,[],1,center,0.46513025470953173,GREEN,9.0,0,0,0,6589.5984222817215,right,red,True,50,0-06-38-566366,1,0,1
True,,0,[],False,,0,[],1,center,0.4756143904066975,GREEN,160.0,0,0,0,1981.111278804012,right,red,True,50,0-00-20-133318,0,1,1
False,,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-43-433029,1,1,1
True,,0,[],False,,0,[],1,right,0.4159866886389419,GREEN,135.0,0,0,0,64813.41697773414,left,red,True,50,0-03-29-666509,1,0,1
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-38-366502,0,0,0
True,93.29523031752481,2,"['watch', 'cell phone']",False,,0,[],1,right,0.418723910179225,YELLOW,165.5,0,0,0,64876.80847816465,left,red,True,50,0-06-53-599688,0,0,0
True,254.1692349597016,1,['cell phone'],False,,1,['headphone'],1,center,0.450377349111045,YELLOW,179.0,0,0,0,64784.11338076924,left,red,True,50,0-00-12-399991,0,1,1
True,80.0,1,['closedbook'],False,,1,['headphone'],1,center,0.4850712500726659,GREEN,1.5,0,0,0,64794.87451934372,left,red,True,50,0-00-52-366627,0,0,0
False,,1,['cell phone'],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-44-699695,1,1,1
True,,0,[],False,,1,['headphone'],1,center,0.49728504780715377,GREEN,46.5,0,0,0,3736.1385427651453,right,red,True,50,0-04-16-199807,0,0,0
True,,0,[],False,,0,[],1,center,0.44339300118198127,GREEN,133.0,0,0,0,64735.62562697039,left,red,True,50,0-04-39-266456,1,0,1
True,,0,[],True,248.3646512690564,1,['headphone'],1,center,0.4740454631399772,GREEN,34.0,0,0,0,64802.56934092728,left,red,True,50,0-05-32-666416,0,0,0
False,,0,[],False,,0,[],1,center,0.4740454631399772,GREEN,14.5,0,0,0,2059.3220596474125,right,red,True,50,0-04-42-266454,0,0,0
True,,0,[],False,,0,[],1,center,0.525521916953571,YELLOW,377.5,0,0,0,64645.853505049454,left,red,False,50,0-06-25-333043,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.4807401700618652,GREEN,18.0,0,0,0,4600.03473679822,right,red,True,50,0-01-46-733253,0,0,0
True,,0,[],False,,0,[],1,center,0.4697761756117628,GREEN,113.0,0,0,0,4651.922396196966,right,red,True,50,0-04-04-999815,0,0,0
True,,0,[],True,,0,[],1,center,0.46008567910421677,ORANGE,826.5,0,0,0,64805.854737452675,left,red,True,50,0-07-07-699678,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4969343671765655,ORANGE,671.0,0,0,0,64797.26571224449,left,red,True,50,0-07-08-799677,0,0,0
True,,0,[],False,,0,[],1,center,0.5650097489168464,YELLOW,169.0,0,0,0,2996.6405317642257,right,red,True,50,0-07-13-099674,0,0,0
False,,0,[],False,,0,[],2,,0.0,,0.0,0,0,0,0.0,,,True,50,0-03-25-699845,1,0,1
True,78.79086241436883,1,['watch'],False,,0,[],1,right,0.41084036914256306,GREEN,10.0,0,0,0,64728.28325147962,left,red,False,50,0-06-56-999686,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-00-233152,0,0,0
True,,0,[],False,,0,[],1,center,0.52299424081913,YELLOW,379.0,0,0,0,64630.04204923004,left,red,False,50,0-06-16-799716,1,0,1
False,,0,[],True,,0,[],1,right,0.4152273992686999,GREEN,41.5,0,0,0,1382.948832501035,right,red,True,50,0-04-49-866448,1,1,1
True,,0,[],False,,1,['headphone'],1,center,0.4778094670393763,GREEN,138.5,0,0,0,64789.2501196357,left,red,True,50,0-05-06-399769,0,0,0
True,84.77027781009096,1,['watch'],False,,0,[],1,center,0.4876934906960312,GREEN,118.5,0,0,0,64838.833502465204,left,red,True,50,0-00-43-133301,0,0,0
True,,0,[],False,,0,[],1,center,0.49728504780715377,GREEN,94.0,0,0,0,64908.86208969439,left,red,True,50,0-04-16-933140,0,0,0
True,,0,[],False,,0,[],1,center,0.4884281845914176,GREEN,44.0,0,0,0,1682.9018145068578,right,red,False,50,0-05-24-466422,0,0,0
False,,1,['cell phone'],True,,0,[],1,center,0.5271972711905063,YELLOW,383.5,0,0,0,4741.512688860291,right,red,True,50,0-07-06-599679,1,1,1
True,,0,[],True,,0,[],1,center,0.4422844269628939,YELLOW,182.5,0,0,0,64824.74212195631,left,red,False,50,0-03-06-266526,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4714045207910317,GREEN,54.5,0,0,0,64809.61543641069,left,red,True,50,0-05-31-466417,0,0,0
True,,0,[],False,,0,[],1,center,0.4258689853451042,GREEN,18.5,0,0,0,64896.751459859384,left,red,True,50,0-01-26-333268,0,0,0
False,,0,[],True,,0,[],1,left,0.5841031335203016,YELLOW,361.5,0,0,0,4727.514598300148,right,red,True,50,0-07-06-566345,1,1,1
True,,0,[],False,,0,[],1,center,0.47704414468028195,YELLOW,303.5,0,0,0,64615.617093681605,left,red,False,50,0-06-21-666379,1,0,1
False,,0,[],False,,0,[],1,right,0.40864912344256077,YELLOW,320.5,0,0,0,64893.454999570735,left,red,True,50,0-03-13-799854,0,0,0
True,,0,[],False,,0,[],1,center,0.5027624519616526,GREEN,102.5,0,0,0,64831.539384227515,left,red,True,50,0-00-44-766633,0,0,0
False,,0,[],True,,0,[],1,center,0.5464706185938101,GREEN,5.5,0,0,0,2815.0595627770317,right,red,True,50,0-07-03-133015,1,1,1
True,,0,[],True,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-04-30-066463,0,0,0
True,,0,[],False,,0,[],1,center,0.4242640687119285,GREEN,134.5,0,0,0,64992.88303607336,left,red,True,50,0-01-07-333283,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-00-799819,0,0,0
False,,0,[],False,,0,[],1,right,0.41734916780658904,YELLOW,247.5,0,0,0,65006.727768195145,left,red,True,50,0-01-29-699932,0,0,0
True,272.21498856602295,1,['cell phone'],False,,0,[],1,left,0.5827029778305288,GREEN,27.0,0,0,0,2714.8230695210077,right,red,True,50,0-00-02-699998,0,0,0
True,,0,[],True,,0,[],1,center,0.4806544161774588,GREEN,22.0,0,0,0,64820.70202213643,left,red,True,50,0-02-58-533199,0,0,0
True,72.11102550927978,1,['watch'],False,,0,[],1,center,0.502882976035915,GREEN,27.5,0,0,0,7071.720460924344,right,red,True,50,0-00-39-999970,0,0,0
True,,0,[],False,,0,[],1,center,0.46230785104945565,GREEN,14.0,0,0,0,64998.64070096515,left,red,False,50,0-03-59-066487,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-47-166496,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-55-866444,1,0,1
True,,0,[],False,,0,[],1,center,0.4242640687119285,GREEN,68.5,0,0,0,5042.379906332089,right,red,True,50,0-01-23-633270,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-31-299796,0,0,0
False,,0,[],False,,0,[],1,center,0.4434768421586561,GREEN,93.0,0,0,0,4892.187540199894,right,red,True,50,0-03-25-799845,1,0,1
False,,0,[],False,,0,[],1,center,0.45276925690687087,GREEN,22.0,0,0,0,64694.05001843643,left,red,False,50,0-05-47-333072,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-53-799779,1,0,1
True,,0,[],False,,0,[],1,right,0.37203266590216233,GREEN,140.0,0,0,0,4996.753813007701,right,red,True,50,0-04-03-899816,0,0,0
True,,0,[],False,,0,[],1,center,0.4237428595855319,GREEN,119.5,0,0,0,3865.8897630224724,right,red,True,50,0-05-24-866422,0,0,0
True,,0,[],False,,0,[],1,right,0.3655068875853075,YELLOW,190.5,0,0,0,64887.401325036124,left,red,True,50,0-03-14-266520,0,0,0
True,,0,[],False,,0,[],1,right,0.3784748911661687,GREEN,0.5,0,0,0,6947.049256738754,right,red,False,50,0-05-57-766397,1,0,1
True,,0,[],False,,0,[],1,center,0.4558771335351178,GREEN,18.5,0,0,0,4677.428587042763,right,red,True,50,0-01-48-366585,0,0,0
True,,0,[],False,,1,['headphone'],1,right,0.4159001959280291,GREEN,69.0,0,0,0,64816.094071136846,left,red,True,50,0-05-30-899751,0,0,0
True,51.03920062069938,1,['cell phone'],False,,0,[],1,right,0.39816652969059774,GREEN,46.0,0,0,0,4716.334166818424,right,red,True,50,0-02-05-433239,0,0,0
True,,0,[],False,,0,[],1,right,0.3299831645537222,GREEN,119.0,0,0,0,64816.75502093208,left,red,True,50,0-04-52-166447,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.46859851657142243,YELLOW,491.0,0,0,0,1592.5721274870948,right,red,True,50,0-05-03-166438,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.4919349550499537,GREEN,44.0,0,0,0,64818.10121967168,left,red,True,50,0-05-15-399762,0,0,0
True,,0,[],False,,0,[],1,center,0.47802879662037395,GREEN,112.5,0,0,0,64947.29973489562,left,red,True,50,0-01-55-466580,0,0,0
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-53-399779,1,0,1
True,,0,[],False,,0,[],1,right,0.3632900981742718,ORANGE,587.0,0,0,0,64895.09069264594,left,red,False,50,0-01-36-033261,1,0,1
True,,0,[],False,,0,[],1,center,0.46354722850843494,GREEN,31.5,0,0,0,64871.9721001137,left,red,True,50,0-01-59-733243,0,0,0
True,,0,[],True,,0,[],1,center,0.4204964789407537,GREEN,11.5,0,0,0,4917.433854361364,right,red,True,50,0-03-21-366515,0,0,0
True,,0,[],False,,0,[],1,center,0.48926145417173794,YELLOW,168.5,0,0,0,64778.368436584096,left,red,True,50,0-03-17-399851,0,0,0
True,,0,[],False,,0,[],1,center,0.4856209060564557,GREEN,42.0,0,0,0,6894.959921815401,right,red,False,50,0-06-31-999705,1,0,1
True,,0,[],False,,0,[],1,center,0.45202535667473687,GREEN,14.0,0,0,0,64939.040412714996,left,red,True,50,0-01-52-566582,0,0,0
False,,0,[],True,,0,[],1,center,0.4472135954999579,GREEN,43.5,0,0,0,1686.9886230253157,left,red,True,50,0-04-47-566450,1,1,1
True,,0,[],False,,1,['headphone'],1,center,0.5076730825668095,YELLOW,356.5,0,0,0,4263.0106824654795,right,red,True,50,0-01-01-033287,1,0,1
True,,0,[],False,,0,[],1,center,0.5,YELLOW,441.5,0,0,0,64609.45875260158,left,red,False,50,0-06-14-966384,1,0,1
True,,0,[],False,,0,[],1,center,0.4472135954999579,GREEN,107.5,0,0,0,5240.070918730561,right,red,True,50,0-01-07-199949,0,0,0
True,,0,[],False,,0,[],1,right,0.39894756442314466,GREEN,23.5,0,0,0,64713.78736244286,left,red,False,50,0-06-01-333061,1,0,1
True,,0,[],False,,0,[],1,center,0.4750071251603165,YELLOW,171.0,0,0,0,5030.502485067821,right,red,False,50,0-06-24-599710,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-07-16-533005,0,0,0
True,,0,[],False,,0,[],1,center,0.49526055654364853,GREEN,10.0,0,0,0,4404.834248964623,right,red,True,50,0-03-45-533163,0,0,0
True,,0,[],False,,0,[],1,right,0.41522739926869984,GREEN,47.0,0,0,0,64986.15988208849,left,red,True,50,0-01-22-199938,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-42-199697,1,0,1
True,,0,[],True,,0,[],1,center,0.43425950177157063,YELLOW,247.0,0,0,0,64820.49502903029,left,red,False,50,0-03-05-899860,0,0,0
True,,0,[],False,,0,[],1,center,0.48655389616932576,GREEN,44.0,0,0,0,64923.87592791075,left,red,True,50,0-02-07-566571,0,0,0
True,,0,[],False,,0,[],1,center,0.47550942684353253,ORANGE,599.0,0,0,0,5045.488014566864,right,red,True,50,0-07-17-466337,0,0,0
True,,0,[],False,,0,[],1,left,0.573488351136175,YELLOW,452.5,0,0,0,6387.072979761763,right,red,False,50,0-06-10-133055,1,0,1
True,,0,[],False,,0,[],1,center,0.4750071251603165,GREEN,115.5,0,0,0,4872.107209929565,right,red,True,50,0-01-10-833280,0,0,0
True,,0,[],False,,0,[],1,center,0.4237428595855319,YELLOW,225.0,0,0,0,7452.189211172626,right,red,False,50,0-05-49-433070,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.47565149415449404,YELLOW,303.0,0,0,0,4506.237404505653,right,red,True,50,0-05-18-333094,0,0,0
True,,0,[],True,,0,[],1,center,0.5132850460139459,YELLOW,243.5,0,0,0,5219.070098523459,right,red,True,50,0-03-02-366529,0,0,0
True,,0,[],False,,0,[],1,right,0.4189042482844608,GREEN,21.5,0,0,0,64965.22956404915,left,red,True,50,0-02-16-033231,0,0,0
True,,0,[],False,,0,[],1,center,0.4626688880830437,GREEN,21.5,0,0,0,64829.95404361083,left,red,True,50,0-02-49-499872,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,True,50,0-03-42-433166,0,0,0
False,,0,[],False,,0,[],1,center,0.43437224276306935,GREEN,110.0,0,0,0,64904.11848062189,left,red,True,50,0-03-10-733190,0,0,0
True,,0,[],False,,0,[],1,center,0.43437224276306935,GREEN,0.0,0,0,0,5187.829727682265,right,red,True,50,0-02-30-233220,0,0,0
True,,0,[],False,,0,[],1,center,0.45267873021259264,YELLOW,189.5,0,0,0,4151.023961138235,right,red,True,50,0-00-56-799957,0,0,0
True,,0,[],False,,1,['headphone'],1,center,0.47398052095690113,GREEN,32.5,0,0,0,64821.000240099704,left,red,True,50,0-05-25-966421,0,0,0
True,100.00499987500625,1,['cell phone'],False,,0,[],1,center,0.49613893835683387,YELLOW,353.0,0,0,0,2930.6195671748624,right,red,True,50,0-00-17-233320,0,1,1
True,,0,[],False,,0,[],1,right,0.4191368221424547,YELLOW,162.0,0,0,0,64806.57744741486,left,red,True,50,0-03-28-533176,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-03-36-166504,0,0,0
True,,0,[],False,,0,[],1,center,0.43487834044069834,GREEN,6.0,0,0,0,4479.89948773047,right,red,True,50,0-02-16-633230,0,0,0
True,,0,[],False,,0,[],1,center,0.45607017003965516,GREEN,48.0,0,0,0,5775.575998818934,right,red,False,50,0-06-12-899719,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-07-10-133009,1,0,1
True,,0,[],False,,0,[],1,center,0.52299424081913,YELLOW,360.5,0,0,0,64655.28729757606,left,red,False,50,0-06-15-099717,1,0,1
True,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-04-53-933112,1,0,1
True,,0,[],False,,0,[],1,right,0.4095025124371128,YELLOW,401.0,0,0,0,4941.062715810919,right,red,True,50,0-01-03-799952,1,0,1
True,,0,[],False,,0,[],1,center,0.5206833117271102,YELLOW,485.5,0,0,0,6351.354494115984,right,red,False,50,0-06-09-866388,1,0,1
True,,0,[],False,,1,['headphone'],1,center,0.5042605760976728,GREEN,34.0,0,0,0,64879.40043648472,left,red,True,50,0-01-45-799920,0,0,0
True,108.18964830333815,1,['cell phone'],False,,1,['headphone'],1,center,0.450377349111045,GREEN,132.0,0,0,0,4750.466716889228,right,red,True,50,0-00-09-899993,0,0,0
True,,0,[],False,,0,[],1,center,0.45094822063505285,GREEN,72.5,0,0,0,64903.91063879266,left,red,True,50,0-02-06-733238,0,0,0
True,,0,[],False,,0,[],1,right,0.41179613870260373,GREEN,17.5,0,0,0,6899.078132576439,right,red,False,50,0-04-00-466486,0,0,0
True,,0,[],False,,0,[],1,center,0.4417261042993862,GREEN,20.5,0,0,0,64964.82073723135,left,red,True,50,0-02-11-066568,0,0,0
False,,0,[],False,,0,[],1,center,0.4975185951049946,GREEN,11.0,0,0,0,64832.131056733735,left,red,True,50,0-04-42-166454,0,0,0
True,,0,[],False,,0,[],1,right,0.35179877236514595,GREEN,5.5,0,0,0,64717.84025883384,left,red,False,50,0-05-44-366407,1,0,1
True,,0,[],False,,0,[],1,center,0.4365074624598989,GREEN,21.5,0,0,0,5897.590306441658,right,red,True,50,0-00-40-566636,0,0,0
True,,0,[],False,,0,[],1,center,0.47619047619047616,GREEN,0.0,0,0,0,4014.4613155634647,right,red,False,50,0-05-45-233073,1,0,1
True,,0,[],False,,0,[],1,center,0.4647963368442949,GREEN,28.5,0,0,0,64894.11666549779,left,red,True,50,0-02-06-666571,0,0,0
True,,0,[],False,,0,[],1,center,0.52843664049616,GREEN,31.5,0,0,0,64900.24589106311,left,red,True,50,0-00-30-499977,0,0,0
True,,0,[],True,,0,[],1,center,0.45783772738316864,GREEN,120.5,0,0,0,5140.795600399579,right,red,True,50,0-02-58-499866,0,0,0
False,,0,[],False,,0,[],0,,0.0,,0.0,0,0,0,0.0,,,False,50,0-06-46-399694,1,1,1
True,,0,[],False,,0,[],1,right,0.38873012632302,GREEN,98.5,0,0,0,5024.546560037947,right,red,True,50,0-01-20-099940,0,0,0
True,,0,[],False,,0,[],1,center,0.46017899330842227,GREEN,34.0,0,0,0,64957.241113019925,left,red,True,50,0-02-15-099898,0,0,0
True,,0,[],False,,0,[],1,center,0.44051219222788424,GREEN,136.5,0,0,0,5016.6860524811555,right,red,True,50,0-03-47-533162,0,0,0
True,,0,[],False,,0,[],1,right,0.39748278586092517,YELLOW,379.5,0,0,0,64966.93951754687,left,red,True,50,0-01-03-133286,1,0,1
